tick	_total	create	finish	memory	needList	run
17291720	3926.3	12.8	0.2	399.1	643	2863.2
17292020	4021.3	21.6	0.2	338.6	608	3043.4
17293720	4252.6	81.9	0.2	361.8	580.3	3218
17294420	4147	73.6	0.2	344.2	618.1	3103
17294620	4173.5	40.2	0.2	389.9	637.3	3098
17294720	4133.9	27.8	0.2	362.1	739.5	2996.8
17294820	4011.4	21.8	0.2	415	605.6	2961.1
17294920	4445	46.1	0.2	313.8	665	3412.2
17295020	4330.2	44.3	0.2	408.3	594.4	3275.3
17295120	3992.4	29.6	0.2	375.1	564.3	3014.7
17295320	4549.2	14	0.2	382.7	649.7	3494
17295520	3971.3	7.6	0.2	388.9	642.7	2923.2
17295620	4799.5	14	0.2	421.3	634.5	3719.7
17295720	4262.6	21.2	0.2	389	619.5	3222.5
17295820	4201.4	4.8	0.3	580.4	603.6	3002.5
17295920	4168.3	8.9	0.2	385.9	620.1	3134.2
17296020	4334.7	5.9	0.2	425.4	636.6	3257.3
17296219	4549.6	18.5	0.2	402.1	593.3	3526.2
17296319	4736	6.7	0.2	372.2	701.6	3644.4
17296420	4574.4	16.4	0.1	403.6	717.5	3422.4
17296520	4335.1	15.8	0.1	392	668.9	3248.5
17296620	4313.7	14.8	0.1	277.2	619	3392.9
17296720	4127.8	6.8	0.1	342.5	690.1	3079.4
17296820	4053.9	13.8	0.1	265.8	666.1	3100.1
17296920	4001.4	28.9	0.1	283.5	607.4	3073.5
17297020	4374.1	22.9	0.1	340.6	650.4	3351.4
17297120	3949.5	16.9	0.2	317.3	668.4	2937.9
17297220	4164.2	14.5	0.1	354.6	652.8	3132.8
17297320	4107.4	10.1	0.2	305.2	653.6	3129.1
17297520	4145.3	24.9	0.1	309.1	615.8	3186.3
17297720	3740	8.8	0.1	236.8	614.5	2870.3
17297820	3572.3	30.5	0.1	348.7	633.7	2550.3
17297920	3765.1	33.1	0.2	335.2	633.9	2751.4
17298020	4037.4	25.3	0.2	298.4	691.4	3010.9
17298120	3595.7	28.6	0.2	361.2	578.8	2615.6
17298220	3421.4	26.6	0.2	274.2	553.6	2557.3
17298320	3588.8	11.4	0.1	319.8	591.4	2656.5
17298420	3251.7	22	0.2	357	539.6	2324.9
17298520	3523.9	53.9	0.2	291.3	595.5	2574.4
17298620	3407.2	59.4	0.2	304.8	530.7	2503.7
17298720	3219.2	31.6	0.2	301.3	496.2	2380.9
17298820	3743.5	15.1	0.1	381.3	561.5	2774.7
17298920	3564.6	34	0.2	415.3	565.6	2540.1
17299020	3233.8	49.3	0.2	351.1	550.9	2272.1
17299120	3353.6	6.1	0.4	357.2	597.7	2382.8
17299220	3324.8	15	0.1	257.1	532.8	2511.5
17299320	3593.3	11.4	0.1	334.7	546.2	2693.3
17299421	3729.9	21.8	0.2	339.4	599.6	2746.2
17299521	3913.8	51.5	0.2	288.3	592	2972.6
17299621	3840.9	106	0.2	320.1	542	2861.9
17299721	4052.1	40.9	0.1	342.8	668.5	2977.6
17299821	3496.4	24.1	0.1	335.7	557.4	2571
17299921	3911.1	10.1	0.1	299.1	557.2	3034.6
17300021	4032.6	3.3	0.1	292.1	638.3	3089
17300121	4091.7	57.2	0.1	335	616.3	3074.9
17300221	4148.9	12.5	0.1	312.1	633.7	3182
17300321	4308.5	5.5	0.2	369.1	629.3	3294.2
17300421	3560	9.7	0.1	360.6	593.6	2586.2
17300521	4292.3	12	0.2	306	586.7	3377.7
17300621	4459.3	3.9	0.1	417.7	766.4	3260.6
17300721	3742.3	9.2	0.1	328.4	680.3	2713.9
17300821	3722.5	15.9	0.4	397.7	600.4	2670.9
17300921	4453.7	5.6	0.1	350.2	610.4	3477.5
17301021	3925.4	10	0.2	371.2	612.8	2922.9
17301121	3730.4	7.9	0.1	304.9	690.6	2718.6
17301221	4925.4	17.4	0.2	388.3	695	3812
17301321	4016.9	8.2	0.2	409	593.6	2996.2
17301421	3734.6	10	0.1	354	673.3	2687.9
17301521	4651.9	10.8	0.2	386.6	661.3	3582.9
17301620	4423.3	24.6	0.2	371.1	752.1	3265.5
17301720	4529.6	4.6	0.2	408.8	890.8	3215.9
17301820	4443.3	49.7	18	356.1	802.4	3207.7
17301920	3673	11.3	0.1	353.2	687.9	2611.1
17302021	3350	4.3	0.1	374.7	565.5	2396.4
17302121	3638.2	20.7	0.1	351.2	603.3	2655.1
17302221	3839.4	10.8	0.1	330.3	625.6	2865.1
17302321	3771	21	0.2	381.3	557.8	2803.4
17302421	4196.5	16	0.1	375.9	628.9	3151.8
17302521	3531.8	7.6	0.1	355	593.1	2567.9
17302621	3817.7	12.6	0.1	354.2	616.6	2825.1
17302721	4018.7	13.8	0.1	477.2	632	2886.6
17302821	4107	21.3	0.2	399.8	631.2	3045.8
17302921	3897.6	9.5	0.1	389.5	575.6	2914.3
17303021	3904.7	38.2	0.1	513.8	600.6	2744
17303221	4031.2	10.2	0.1	328.2	590	3094.8
17303321	3961.2	11.6	0.1	452.6	629.3	2861.5
17303421	4164.6	12.3	0.1	383.8	544.9	3218.1
17303521	4113.7	8	0.1	313.7	647.4	3137.6
17303621	4071	5.9	0.1	349	635.8	3071.6
17303721	4442.7	8.6	0.1	346.3	805.8	3273
17303821	4261	9.2	0.1	428.6	713.7	3099.8
17303921	4107.8	6	0.1	409.4	685	2999.1
17304021	4477.1	10.3	0.1	330.2	754.4	3373.4
17304122	4282.3	23.8	0.1	346.1	773.8	3128.9
17304222	4369.6	21.2	0.1	361.3	697	3269.8
17304422	4342.1	14.4	0.1	324.7	624.8	3369
17304522	4166	7.6	0.1	368.4	655.3	3126.2
17304622	3995	8.3	0.1	310.6	618.1	3050.5
17304722	4314.3	6	0.1	406.5	701.4	3191.9
17304922	3825.7	19.6	0.1	296.6	678.6	2824.4
17305022	3761.4	20	0.1	294.9	607.5	2831.7
17305122	3695.8	28.3	0.1	338.7	623.6	2696.7
17305222	3281.6	50.3	0.6	302.6	612.8	2306.8
17305322	3266.5	40.1	0.1	305.5	642.4	2270.4
17305422	3633.8	33.2	0.1	423.4	688.8	2480.8
17305522	3361.6	25.7	0.1	376	585.2	2367.7
17305622	3910.3	37.7	0.2	335.5	628.4	2900
17305722	3478.4	19.8	0.1	368.2	517.2	2564.2
17305822	3423.1	56.8	0.2	392.8	503.9	2461.2
17305922	3859.2	49.7	0.1	397.2	589.6	2813.3
17306022	3290.6	68.8	0.2	442.3	536.1	2233.8
17306122	3074.7	51.5	0.1	481.6	547.3	1985.1
17306222	3331.8	70.3	0.2	354.3	563.8	2333.5
17306325	3484.4	40.2	0.2	435.4	661.8	2336.7
17306425	2993.7	80	0.2	384.1	613.2	1904.9
17306525	3042.5	62.6	0.2	340.1	580.8	2048.8
17306625	3124.4	39.9	0.2	331.5	516.6	2227.1
17306725	3306.2	36.5	0.2	463	531.9	2265.3
17306825	3517.3	55	0.2	369.1	576	2507.7
17306924	3728.2	84.3	0.2	318.6	594	2721.7
17307024	3649.1	106.3	0.2	360.1	665.1	2507.6
17307224	3891	86.1	0.2	347.5	672	2777.3
17307324	3532.6	40.3	0.2	368.1	607.3	2510.5
17307624	3447.4	29.8	0.1	339.5	565.9	2506.9
17307724	3638.5	26	0.1	541.8	585	2478.8
17307924	3564.9	62.9	0.1	242.8	615	2637.9
17308024	3837.4	46.6	0.1	369.2	621.2	2793.3
17308124	3734	40	0.1	348	567.4	2773.1
17308224	3864.5	33.8	0.1	329.1	564.3	2932.6
17308324	3976.6	12	0.1	324.1	661.6	2972.3
17308424	3800.5	6.6	0.1	407.9	597.5	2780.6
17308524	3710.6	8.6	0.1	382.2	706.1	2606
17308624	4220.4	9.2	0.1	338.1	805.6	3059.6
17308724	3935.6	25.4	0.1	329.9	677.9	2895.9
17308824	3934.1	35.1	0.1	322.6	585	2971.7
17308924	4233.1	17.4	0.4	556	609.9	3043.3
17309024	3727.8	16.6	0.1	300.7	560.2	2844.7
17309124	3873.3	30.1	0.1	388.4	616.2	2832.9
17309224	4089.6	38.1	0.1	350.1	706.9	2987.5
17309324	3820.6	18.3	0.1	377	580.2	2838.5
17309424	4042.1	14.1	0.1	409.8	626.9	2984.9
17309524	4068.8	45.2	0.1	311.2	736.1	2969.5
17309624	3878.8	21.5	0.1	319.5	634.5	2896.8
17309724	3457.8	64.2	0.1	275.9	573.3	2538.4
17309824	4014.4	30.8	0.1	441.9	601.1	2934.6
17309924	4029.3	4	0.1	481.9	620	2918.1
17310024	3596.7	17.8	0.1	377.7	664.6	2531.2
17310124	3991.7	9.3	0.1	368.2	764	2843.8
17310224	3987.6	5.8	0.1	382.2	668.9	2924.8
17310324	3581	26.6	0.1	295.1	641.1	2612.4
17310424	3911.7	15.8	0.1	381.3	732.8	2774.9
17310524	3831	35.4	0.1	381.3	686	2722.1
17310624	3782.8	32.3	0.1	349.9	689.2	2705.3
17310724	3845.3	35.7	0.1	268.9	716.4	2818.9
17310824	3436.6	16.8	0.1	326.8	671.7	2415.8
17310924	4185.6	36.2	0.1	287.4	658.6	3197.6
17311024	3987.6	20	0.2	338.7	789.2	2832.8
17311124	3184.5	27.9	0.1	315.3	555.3	2279.8
17311224	3192.7	80.3	0.1	444.5	577.6	2083.8
17311324	3757.1	44.8	0.1	278.7	625.1	2803
17311424	3383.3	28.2	0.1	273.8	566	2510.2
17311524	3720.1	79.3	0.1	364.5	592.4	2678.5
17311624	4183.9	36.4	0.1	338.5	555.9	3247.1
17311724	3808.7	54.8	0.1	399.3	579.2	2768.9
17311824	3437.8	45.5	0.1	296	533	2557.5
17311924	3950.2	45.9	0.1	385.8	553.4	2959
17312024	3784.4	5.5	0.1	345.8	540.9	2887.1
17312124	3637.3	5.1	0.1	312.5	560.4	2753.5
17312223	4337.9	30.2	0.1	395.5	664.7	3241
17312323	4464.4	6.2	0.1	427.7	704	3317.2
17312523	4763.5	15	0.1	393.6	722.5	3622.3
17312723	3746.5	9.2	0.1	273.1	658.1	2798.4
17312823	3987.9	48.4	0.1	369.6	650.1	2913.5
17313023	3975.5	20.6	0.1	325.2	551	3061.6
17313123	3863.8	27.3	0.2	397.9	656.7	2774.6
17313223	4321	29.9	0.1	304.9	623.9	3355.8
17313523	4130.9	11.2	0.1	326.6	615	3172
17313623	4140.2	3.7	0.1	297.4	727.9	3104.7
17313823	4399.9	10.7	2.2	326.8	792.8	3259.9
17313923	4381.1	2.4	0.1	355.4	839.7	3176.1
17314023	3844.2	2.2	0.1	402.6	711.9	2720.8
17314123	3992.2	23	0.1	413.9	735.8	2813
17314223	3979.4	13	0.1	324.9	747.4	2887.5
17314320	3825.2	18.8	0.1	317.1	661.3	2820.7
17314420	4425	25.8	0.2	290.2	717.7	3381.2
17314519	4574.3	20.7	0.2	462.9	833.6	3246.3
17314619	4075	22.2	0.2	334.4	711	2990
17314719	3690.6	41.6	0.2	417.3	707	2513.9
17314819	2753.7	45.6	0.2	292.9	544.3	1864.2
17314919	3336.2	58.3	0.2	360.6	526.1	2384
17315019	2883.1	51.8	0.1	295.7	465.5	2062.1
17315119	2742.1	49.4	0.2	268.6	579.3	1836.6
17315219	2784.2	44	0.2	263	525	1934.3
17315319	3340	74.4	0.2	285.7	521.9	2449.6
17315420	2882.5	16	0.1	290.1	552.7	2016
17315520	2820.4	43.5	0.1	302.4	585.9	1880.8
17315620	2996.4	31.1	0.1	264.3	492.1	2201.7
17315720	3107.2	59.3	0.1	283.6	526.4	2230
17315820	3048.3	36.5	0.1	272.6	514.7	2204.7
17315920	3303.2	18.7	0.1	281	554	2442.6
17316033	3685.5	46.9	0.2	395.2	574.5	2709.2
17316166	3357.9	28.6	0.1	397.9	588.5	2416.2
17316266	3554.5	53	0.2	348.9	565.9	2578.1
17316366	4330	58.8	0.2	301	656.7	3303.6
17316430	3512.3	76	0.2	312.9	542.7	2572
17316519	4415.8	90.5	0.2	391.2	714.2	3209.4
17316617	4116.3	6	0.1	358.9	712.4	3018.6
17316852	4672.3	15	0.1	944.1	659.7	3630.9
17316952	4358	14.1	0.1	368.7	639.5	3325.6
17317052	3929.1	45.8	0.1	289	576.1	3013.3
17317152	3787.6	49.9	0.1	307.9	590.4	2833.6
17317250	4424.1	52.5	0.2	458.3	657.8	3245.5
17317350	4642.7	63.1	0.2	412.1	669.5	3487.5
17317450	3977.4	24	0.4	351.6	708.8	2883.5
17317750	3756.5	36.4	0.2	354.4	601.8	2754.8
17318052	3927.5	51.2	0.1	356.9	576.9	2933.1
17318152	3769.1	24.5	0.2	385.1	628.6	2721.9
17318325	4030.5	22.5	0.2	537.9	596.3	3111.4
17318425	3999.2	13.2	0.1	258.5	611.5	3107.7
17318525	4305.4	5.4	0.1	279.7	568.5	3443.1
17318822	4516.2	46.9	0.2	396.9	628	3433.8
17318960	4255.4	45.4	0.2	532.2	651.5	3150.4
17319060	3908.9	32.7	0.1	356.8	532.5	2973.3
17319160	4626.4	58.2	0.1	388.5	601.3	3569.7
17319260	3827.9	31	0.1	380.5	576.8	2831.3
17319360	3630.3	18.4	0.1	478.2	561.5	2563.1
17319460	3935.3	16.6	0.1	368.1	571.6	2968.7
17319560	3878.1	12.8	0.1	376.7	540.6	2938.8
17319660	3914	19.2	0.1	301.2	549.1	3035.4
17319823	4039.3	33.7	0.2	554.3	630.4	3029.7
17319963	4275.3	7.5	0.1	503.3	588.5	3332.6
17320108	4049.7	15.4	0.1	579.8	615.8	2999
17320251	3978.9	5.4	0.1	614.9	574.2	3080.5
17320352	4034.7	8.3	0.1	407.1	629.4	2980.1
17320498	4262.2	15.3	0.1	512	583.1	3259.6
17320635	4211.6	7.3	0.1	461.4	640.2	3214.7
17320735	3425.3	22.7	19	378.3	550.8	2444.9
17320935	3415.7	13	0.1	520.8	535.2	2337.5
17321036	3649.8	30.7	0.2	448.4	571.7	2589.3
17321136	3529.1	35.3	0.2	319.4	523.6	2626.6
17321236	3730.4	49.9	0.1	402.3	589.8	2679.2
17321336	3969.1	90.8	0.2	432.6	589.2	2846.1
17321436	3626.3	51.5	0.2	305.5	578.4	2682.1
17321536	4190.9	69.9	0.2	339.7	623.9	3148.1
17321689	4215.6	5	0.1	791.1	625.3	3021
17321789	3915.6	21	0.1	443.3	546.8	2895.4
17321889	4405.1	15.3	0.1	401.6	597.7	3381.2
17321989	4152.6	7.1	0.1	323.3	587.3	3225.7
17322089	4004.3	9.9	0.1	362	638.6	2985.2
17322189	4250.2	11	0.1	374.9	663.9	3188.6
17322350	4311.2	12.1	0.1	662.3	580.7	3254.8
17322450	4067.5	16.1	0.1	457.2	685.6	2899.4
17322550	4246.8	13.5	0.1	460.1	673.8	3089.6
17322718	3975.8	17.3	0.1	556.1	665.8	2952.9
17322849	4658.7	26.6	0.2	437.8	771	3536.1
17322949	4523.2	33.8	0.2	332.9	739.6	3407.8
17323049	4185.6	13.6	0.1	380.9	688.6	3093.4
17323149	3870	25	0.1	386.8	659.2	2790.9
17323249	4283	20.4	0.1	331.5	656.9	3266.1
17323349	4278.7	6.2	0.1	421.4	687.2	3156.7
17323449	4074.4	4.5	0.1	374.1	696.5	2990.9
17323549	4252	11.5	0.1	372.3	722.4	3137.4
17323649	4000.7	7.8	0.1	341.9	685.3	2957.7
17323749	3988	18.1	0.8	350.6	766.9	2842.5
17323849	3883.3	23.1	0.1	467.5	678.7	2705.8
17323949	4282.3	27.3	0.1	468.7	684.4	3094.3
17324050	3865.7	13.3	0.1	421.2	626.2	2797.6
17324150	3922.8	23	0.2	473.7	624.9	2792.7
17324250	4404.8	29.7	0.2	402.4	692	3271.1
17324350	4189.7	5.7	0.1	480.8	718.9	2976.2
17324450	4042.7	24.8	0.2	485.3	743	2779.9
17324550	4475.1	16.1	0.1	450.8	794.3	3204.9
17324650	4100.6	6.8	0.1	487.3	666.8	2931.8
17324750	4052.6	14.1	0.1	446.3	648	2935.2
17324870	4354.4	4.5	0.1	444.7	655.1	3309.2
17325004	3941.2	9.8	0.1	445.4	675.3	2883.8
17325104	4223	7.3	0.1	416.9	625.5	3166.3
17325214	3982.6	9	0.1	356.3	624.2	3008
17325335	3916.3	10.1	0.1	442.2	583.2	2918.7
17325435	3521.3	11.3	0.2	382.7	646.7	2473.1
17325535	3890.7	21.1	0.1	386	596.2	2880
17325635	3327	36.8	0.2	302.4	583.3	2397.1
17325788	3693.1	30.7	0.2	641.3	590.3	2669.5
17325993	4063.4	61.7	0.2	820.4	626.6	2990.5
17326145	4278	69.6	0.2	647.9	699.4	3029.3
17326356	4073.1	91	0.2	758.1	577.7	3017
17326511	3839.6	53.9	0.2	632.9	586.7	2830.5
17326629	4201.7	60.8	0.2	534.3	590.4	3105.1
17326762	3720.1	44.1	0.2	455.9	525	2793.5
17327056	3614.8	49.1	0.1	757.1	557.5	2581.6
17327156	3362.6	32.3	0.2	258.3	546.3	2502.7
17327257	3888.8	52.9	0.2	413.7	547.5	2865.3
17327357	3490.7	55.5	0.2	356.4	571.9	2498.2
17327457	3263.2	16.2	0.1	366.4	546.9	2324.1
17327557	4052.6	42.9	0.1	390.1	590.8	3007.8
17327657	3369.8	34.9	0.1	347.3	567.9	2411.9
17327757	3651.3	28.1	0.1	354.3	561.3	2700.5
17327867	4292.1	51.7	0.2	304.6	595.6	3360.3
17327970	4409.8	82.4	0.2	393.8	529.8	3401.5
17328070	3811.7	20.2	0.1	370.4	568.9	2844.2
17328170	4207.3	22.4	0.2	386.7	568.3	3221.2
17328369	4211.2	3.6	0.1	412.4	674.7	3109.7
17328469	4300.3	13.8	0.2	394.4	684.3	3197.4
17328569	4575.9	21.1	0.2	442	615.5	3487
17328669	3853.6	5.5	0.1	273.3	573.3	2992
17328769	3973.2	6.5	0.1	351.3	590.6	3014.4
17328869	3990.2	26.9	0.1	348.2	609.5	2995.5
17328969	4087.8	9	0.1	334.2	591.6	3143.6
17329069	4131.7	16.3	0.2	387	610.1	3108.2
17329169	3867.2	10	0.2	335.3	610.4	2902.1
17329269	4010.3	27.9	0.2	433.3	527	3010.1
17329369	3752.4	15.5	0.2	442.8	565.6	2718.2
17329469	3568.9	19.1	0.2	356.3	546.1	2638
17329569	4202.2	20.2	0.2	297.2	575.4	3299.9
17329769	3716	6.2	0.2	339.8	547.8	2812.8
17329869	3984.6	10.6	0.2	358.8	541.4	3063.7
17329969	4087.8	7.5	0.2	367.4	595.9	3106.9
17330169	4140	13.5	0.2	331.2	744	3041.3
17330269	4250.2	11	0.4	417.8	715.4	3095
17330369	3902.8	12.1	0.1	355.8	632.5	2891.8
17330469	3891.7	11.5	0.1	351.7	680.5	2837.8
17330569	4489.8	6.2	0.1	303.3	734.2	3435.1
17330669	3857.9	7.9	0.1	417.3	662.1	2760
17330769	3543.8	9.8	0.1	347.4	611.8	2564.5
17330869	3480.7	25.7	0.1	312.9	591	2541.5
17330970	3221.8	25.1	0.1	341.5	566.4	2268.1
17331070	2598.4	3.6	0.1	384.5	491.8	1707.5
17331170	3533.4	21	0.1	350.1	572.1	2578.2
17331270	3283.8	9.6	0.1	414.2	549.1	2301.2
17331370	3115.1	25.6	0.2	404.6	575.8	2099.7
17331471	3592.2	73.8	0.2	453	580	2474.3
17331571	3527.3	35	0.2	413.4	655.7	2412.3
17331671	3367.6	24.1	0.2	337.9	577.9	2418.3
17331771	3867	62.1	0.2	333.6	568.8	2893
17331871	4009.7	45.1	0.2	337.2	564.7	3053.2
17331971	3530.8	67	0.2	287.6	567.8	2599.1
17332071	3542.8	49.4	0.2	249.7	591.5	2644.1
17332171	3646.6	71.9	0.1	306.3	535	2726.5
17332271	3270.6	34.8	0.2	273	580.3	2375.3
17332371	3331.6	12.1	0.1	357.6	581.6	2370.9
17332471	3730.8	32.3	0.2	347.3	538.4	2803.1
17332571	3344	30.8	0.2	361.5	528.7	2413.7
17332671	3388.3	66.2	0.4	366	523.6	2422.4
17332771	3891.4	99.2	0.2	359.2	570.7	2840.5
17332871	3798.7	61.2	0.2	355.9	528.2	2844.1
17332971	3399.5	24.7	0.2	370.4	586.7	2407.2
17333071	3485.3	38.1	0.2	379.5	594	2463.2
17333171	3780.7	37.5	0.2	339.3	545.2	2848.7
17333271	3494.9	6.1	0.1	324.2	560.6	2594.3
17333371	3447.8	9.1	0.1	323.4	564.1	2541.6
17333471	3746.8	11.4	0.1	371.7	550.4	2803.3
17333571	4262	4.2	0.1	437.7	654.9	3155.6
17333670	3956.5	16.5	0.1	311.8	762.9	2856.3
17333770	4368.3	17.1	0.2	363.4	784	3194.1
17333870	4724.9	21.9	0.1	379.6	784.1	3529.2
17333970	4570.8	17.3	0.1	351.4	696.7	3495.7
17334070	4014.5	9.2	0.1	299.6	591.4	3106.7
17334170	4120.4	4.7	0.1	365.4	655.6	3086.1
17334270	3693	10.5	0.1	406.1	600.6	2656.8
17334370	4315.1	19.4	0.1	491.7	731.9	3064.4
17334470	4363.6	15.5	0.1	379.6	667.7	3292.6
17334570	3862.6	12.3	0.1	397.9	605.4	2819.9
17334670	4271.2	11.5	0.1	498	597	3155.7
17334770	4208.7	20.8	0.2	365.2	670.7	3143.7
17334870	3967.7	5.8	0.1	284	731.2	2938.6
17334970	3737.3	6.3	0.1	261.8	707.4	2753.7
17335070	3895.5	11.1	0.1	387.1	777.5	2697.4
17335170	4389.8	11.3	0.1	385.1	727	3257
17335270	3966.4	19.3	0.1	386.7	598.7	2942.6
17335370	3209.7	16.3	0.1	319.9	571	2293.4
17335470	3478.3	17	0.1	366.3	564.1	2490.9
17335570	2976.6	43.7	0.1	436.6	513.4	1976.2
17335670	2946.9	69.2	0.1	386.9	520	1963.4
17335770	3417.9	84	0.1	287.3	598.7	2439.2
17335870	2958	35.5	0.2	299	555.4	2059.2
17335970	3096.4	52.2	0.1	406.8	567	2062.2
17336070	3144.2	43.2	0.1	328.3	536.6	2226.6
17336170	3261.8	41.3	0.1	403.2	534.6	2273.1
17336270	2985.3	29.6	0.1	314.1	503	2129.7
17336370	3128.5	28.7	0.2	339.8	511.8	2238.9
17336470	3034.8	37.9	0.1	315.3	539.7	2123.5
17336570	2942.7	45.1	0.2	311.2	588.5	1989.5
17336670	3087.5	45.8	0.1	278.8	567.2	2189.2
17336770	3002.9	45.9	0.1	413.1	522.7	2015.3
17336870	2945.6	50.7	0.1	292.7	538.6	2057.3
17336970	3359.7	22	0.1	384.5	526.9	2417.6
17337070	3713.3	51.9	0.1	429.9	627.4	2595.8
17337170	3492.9	71.5	0.1	284.9	586.3	2528.7
17337270	3412.1	63.8	0.1	311.9	602.6	2427.1
17337370	3817.7	64.9	0.2	372.7	580.5	2791.6
17337470	3512.2	27.8	0.1	367.3	518.4	2591.5
17337570	3514	26.8	0.1	324.5	583	2572.5
17337670	3772.2	45.8	0.1	368.5	644.5	2706.4
17337770	3818.9	62.5	0.1	319.1	536	2876.8
17337870	3924.7	16.6	0.1	337.1	584.1	2977.2
17337970	4268.5	12.9	0.1	410.5	605.6	3230.1
17338070	4314.4	9.9	0.1	451.4	765	3079
17338170	4187.4	2.5	0.1	467.6	673.4	3035.4
17338270	4067.4	14.4	0.1	303.3	726.9	3014.4
17338370	4056.1	15	0.1	361.5	689.2	2982.2
17338470	3865.9	9.9	0.1	393.7	702.9	2750.2
17338570	4207.5	9.2	0.1	356.4	665.5	3157.6
17338670	3944.7	28.6	0.1	316.2	662.9	2928.4
17338770	4200.1	24.5	0.1	321	744.6	3088
17338870	3979.9	12.2	0.1	339.1	643.2	2976.2
17338970	3873	17.1	0.1	360.8	676.5	2809.5
17339070	3934.7	17.1	0.1	440.4	717.3	2750.3
17339170	3907.7	30.4	0.1	407.6	642.1	2820
17339269	4157.2	36.9	0.2	384.7	752.4	2973.2
17339369	4256.8	54.8	0.2	342.5	800.6	3048.7
17339469	4523.8	63	0.2	374.7	817	3259.3
17339569	4056.5	23.8	0.1	366.5	654.1	2991.7
17339669	3669.8	6.5	0.1	350.9	647.7	2656.7
17339769	3806.4	12.8	0.1	315.6	673.8	2795.7
17339869	3824.8	5.7	0.1	300.4	681.5	2830.2
17339969	3597.1	7.9	0.1	327.1	673.3	2582.4
17340069	3867.6	33.1	0.1	381.3	707.3	2738.6
17340169	3989.9	15.2	0.1	356.8	683.1	2927.4
17340269	3769.3	5	0.1	291.5	684.6	2770.5
17340369	3325.6	25.2	0.1	308.8	693.8	2289.7
17340469	4101.1	27.4	0.2	285.2	640.6	3140.8
17340569	3556.1	34.1	0.2	378.3	670.3	2466.7
17340669	3228.7	44.2	0.1	314.5	602.2	2260.5
17340769	3280.3	40.4	0.1	333.6	559.7	2338.1
17340869	2972.8	30.2	0.1	269.9	511	2153.4
17340969	2920.7	40	0.2	298.1	566.1	2008.4
17341069	3304.8	68.5	0.1	283.6	527.7	2418.1
17341169	2804.5	53.6	0.1	274.5	502.1	1967.6
17341269	2651.1	35.6	0.1	274.1	479.6	1855.7
17341369	3115.3	37.5	0.2	260.7	551.1	2257.8
17341469	2891.3	16	0.1	284.4	510.2	2073.6
17341569	2789.5	55.1	0.1	305.8	518	1903.2
17341669	3097.1	55.4	0.1	337.7	551.9	2145
17341769	2810.9	33.4	0.1	234.8	502.2	2033.4
17341869	3058.1	54.9	0.2	322.2	543.6	2129.8
17341969	3050.4	52.9	0.1	329.3	553.8	2106.5
17342069	2966.6	50.3	0.1	245.7	473.5	2189.5
17342169	2815.8	47.7	0.1	231.6	518.3	2009.5
17342269	3309.2	44.3	0.1	359.9	546.3	2339.2
17342469	3310.8	31.7	0.1	329.5	494.9	2447.8
17342569	3638.5	56.2	0.1	231.6	502.5	2840.5
17342769	3910.8	17	0.1	392	564.1	2930.7
17342869	4052.5	22.8	0.1	289.3	554.5	3178.1
17342969	3946.6	10.5	0.1	300.8	583.1	3045.1
17343069	3583.5	6.4	0.1	361	530.4	2679
17343169	3705.1	7.9	0.1	320.1	534.8	2835.1
17343269	4205.2	24.7	0.1	344.3	693.1	3135.8
17343369	3815	5.7	0.1	329.5	693.5	2779.4
17343469	3941.4	8.3	0.1	465.9	694.6	2766
17343570	4461	13.7	0.1	391.6	737.4	3310.5
17343670	3845.3	10.6	0.1	415.4	698.1	2714.3
17343770	3886.6	27	0.1	328.6	602.7	2920.5
17343870	4011.5	23.8	0.1	288.2	627.7	3063.3
17343970	3944.9	9.6	0.1	329	575.5	3023
17344070	3661.2	10.8	0.1	317.5	581	2745.4
17344170	3882.2	25.1	0.1	331.9	607	2911.5
17344270	3840.2	7.1	0.1	292.5	629.7	2904.6
17344370	3610.5	4.7	0.1	272.1	650.9	2676.6
17344470	3759.6	9.8	0.1	295	764.3	2684.5
17344570	4161.7	26.3	0.1	301.9	781.4	3045.7
17344670	3656.5	8.6	0.1	298.6	699.1	2644.4
17344770	3663.2	11.6	0.1	267.7	787.7	2590.5
17344870	4050.1	12.1	0.1	379.1	677.3	2974.9
17344969	4254.7	11.9	0.1	419.9	760.8	3044.3
17345069	4262.2	14.5	0.2	363.6	809	3065.6
17345169	4781.7	21.9	0.2	420.8	930.7	3398.4
17345269	4029.1	27	0.2	317.9	562.7	3114.7
17345369	3343.6	14.8	0.1	219.1	518.9	2584.9
17345469	3487.5	34.6	0.1	309	601.7	2536
17345569	4017.6	13.5	0.1	340.7	588.3	3069.1
17345669	3505.1	25.5	0.1	340.1	677.2	2456.9
17345769	3569.6	13.7	0.1	354.6	539.9	2654.9
17345869	4062	26.5	0.1	350	595.9	3082.4
17345969	3996.1	21.4	0.1	376.7	616.4	2974.4
17346069	3719.5	11.6	0.1	348.1	674	2678.3
17346169	4445.9	11.8	0.1	375.1	666.8	3385.9
17346269	4013.7	2	0.2	348.9	704.7	2951.2
17346370	4008.6	5.5	0.1	362.2	683.1	2951.4
17346470	4369.7	23	0.1	377	666.5	3297.2
17346570	4234.1	3.5	0.1	364.9	693.1	3166.1
17346670	3690.8	50.8	0.2	316.3	643.3	2674.6
17346770	4229.3	58	0.1	418	643.4	3103.9
